"会話ID","name","text","charId","演出備考"
"MAPLOG:map.js:L10132:log","無料で休む","宿泊所の係員が空いている寝台を案内してくれた。","","種別=マップログ; source=map.js:10132; property=log; context={label=""無料で休む"",type=""freeRest""}; property=action"
"MAPLOG:map.js:L10152:log","リンと話す","リンが、雷鳴の奥に残る魔物の気配を追っている。","","種別=マップログ; source=map.js:10152; property=log; context={label=""リンと話す"",type=""quest""}; property=action"
"MAPLOG:map.js:L10156:lockedText","リンと話す","リンはまだ、光を導く者の到着を待っている。","","種別=進行制限メッセージ; source=map.js:10156; property=lockedText; context={label=""リンと話す"",type=""quest""}; property=action"
"MAPLOG:map.js:L10175:log","フリーダと話す","フリーダが、高圧電流の先を見据えている。","","種別=マップログ; source=map.js:10175; property=log; context={label=""フリーダと話す"",type=""quest""}; property=action"
"MAPLOG:map.js:L10178:lockedText","フリーダと話す","今はまだ、要塞深部の電流を越える加護が足りない。","","種別=進行制限メッセージ; source=map.js:10178; property=lockedText; context={label=""フリーダと話す"",type=""quest""}; property=action"
"MAPLOG:map.js:L10197:log","バロンと話す","バロンが、雷の制御核へ向けて武器を握り直している。","","種別=マップログ; source=map.js:10197; property=log; context={label=""バロンと話す"",type=""quest""}; property=action"
"MAPLOG:map.js:L10200:lockedText","バロンと話す","今はまだ、要塞深部の電流を越える加護が足りない。","","種別=進行制限メッセージ; source=map.js:10200; property=lockedText; context={label=""バロンと話す"",type=""quest""}; property=action"
"MAPLOG:map.js:L10221:log","補給品を買う","解放された要塞に補給隊が入っている。","","種別=マップログ; source=map.js:10221; property=log; context={label=""補給品を買う"",type=""shop""}; property=action"
"MAPLOG:map.js:L10226:lockedText","補給品を買う","まだ補給隊は入れないようだ。","","種別=進行制限メッセージ; source=map.js:10226; property=lockedText; context={label=""補給品を買う"",type=""shop""}; property=action"
"MAPLOG:map.js:L10247:log","武器を見る","押収された武器が整備されている。","","種別=マップログ; source=map.js:10247; property=log; context={label=""武器を見る"",type=""shop""}; property=action"
"MAPLOG:map.js:L10252:lockedText","武器を見る","武器庫は封鎖されている。","","種別=進行制限メッセージ; source=map.js:10252; property=lockedText; context={label=""武器を見る"",type=""shop""}; property=action"
"MAPLOG:map.js:L10273:log","防具を見る","雷対策の防具が並び始めている。","","種別=マップログ; source=map.js:10273; property=log; context={label=""防具を見る"",type=""shop""}; property=action"
"MAPLOG:map.js:L10278:lockedText","防具を見る","防具庫は封鎖されている。","","種別=進行制限メッセージ; source=map.js:10278; property=lockedText; context={label=""防具を見る"",type=""shop""}; property=action"
"MAPLOG:map.js:L10299:log","解放兵と話す","解放された兵が深く息を吐いている。","","種別=マップログ; source=map.js:10299; property=log; context={label=""解放兵と話す"",type=""storyEvent"",eventId=""post_thunder_fort_base_1""}; property=action"
"MAPLOG:map.js:L10302:lockedText","解放兵と話す","雷の轟きで声が届かない。","","種別=進行制限メッセージ; source=map.js:10302; property=lockedText; context={label=""解放兵と話す"",type=""storyEvent"",eventId=""post_thunder_fort_base_1""}; property=action"
"MAPLOG:map.js:L10313:log","依頼掲示板を見る","各地から届いた依頼票が掲示されている。","","種別=マップログ; source=map.js:10313; property=log; context={x=""8"",y=""20"",label=""依頼掲示板を見る"",type=""guildBoard""}; property=mapActions"
"MAPLOG:map.js:L10350:inspectLog","調査ログ","一際危険なオーラを纏う機械兵士が佇んでいる…","","種別=調査ログ; source=map.js:10350; property=inspectLog; context={x=""16"",y=""14"",monsterId=""852"",actionLabel=""機械兵士と戦う""}; property=bosses"
"MAPLOG:map.js:L10376:log","マップログ","冒険者ギルドの受付カウンターだ。","","種別=マップログ; source=map.js:10376; property=log; context={x=""7"",y=""20""}; property=blockingObjects"
"MAPLOG:map.js:L10383:log","マップログ","冒険者ギルドの受付カウンターだ。","","種別=マップログ; source=map.js:10383; property=log; context={x=""3"",y=""21""}; property=blockingObjects"
"MAPLOG:map.js:L10390:log","マップログ","冒険者ギルドの受付カウンターだ。","","種別=マップログ; source=map.js:10390; property=log; context={x=""4"",y=""21""}; property=blockingObjects"
"MAPLOG:map.js:L10400:log","マップログ","冒険者ギルドの受付カウンターだ。","","種別=マップログ; source=map.js:10400; property=log; context={x=""5"",y=""21""}; property=blockingObjects"
"MAPLOG:map.js:L10407:log","マップログ","冒険者ギルドの受付カウンターだ。","","種別=マップログ; source=map.js:10407; property=log; context={x=""6"",y=""21""}; property=blockingObjects"
"MAPLOG:map.js:L10414:log","マップログ","冒険者ギルドの受付カウンターだ。","","種別=マップログ; source=map.js:10414; property=log; context={x=""7"",y=""21""}; property=blockingObjects"
"MAPLOG:map.js:L10421:log","マップログ","依頼掲示板が置かれている。","","種別=マップログ; source=map.js:10421; property=log; context={x=""8"",y=""19""}; property=blockingObjects"
"MAPLOG:map.js:L10428:log","マップログ","依頼掲示板が置かれている。","","種別=マップログ; source=map.js:10428; property=log; context={x=""9"",y=""19""}; property=blockingObjects"
"MAPLOG:map.js:L10435:log","マップログ","依頼掲示板が置かれている。","","種別=マップログ; source=map.js:10435; property=log; context={x=""9"",y=""20""}; property=blockingObjects"
"MAPLOG:map.js:L10442:log","マップログ","簡素な寝台が並んでいる。","","種別=マップログ; source=map.js:10442; property=log; context={x=""27"",y=""20""}; property=blockingObjects"
"MAPLOG:map.js:L10449:log","マップログ","簡素な寝台が並んでいる。","","種別=マップログ; source=map.js:10449; property=log; context={x=""29"",y=""20""}; property=blockingObjects"
"MAPLOG:map.js:L10459:log","マップログ","要塞の宿泊所に備えられた寝台だ。","","種別=マップログ; source=map.js:10459; property=log; context={x=""27"",y=""21""}; property=blockingObjects"
"MAPLOG:map.js:L10469:log","マップログ","要塞の宿泊所に備えられた寝台だ。","","種別=マップログ; source=map.js:10469; property=log; context={x=""29"",y=""21""}; property=blockingObjects"
"MAPLOG:map.js:L10476:log","マップログ","簡素な寝台が並んでいる。","","種別=マップログ; source=map.js:10476; property=log; context={x=""27"",y=""23""}; property=blockingObjects"
"MAPLOG:map.js:L10483:log","マップログ","簡素な寝台が並んでいる。","","種別=マップログ; source=map.js:10483; property=log; context={x=""29"",y=""23""}; property=blockingObjects"
"MAPLOG:map.js:L10493:log","マップログ","要塞の宿泊所に備えられた寝台だ。","","種別=マップログ; source=map.js:10493; property=log; context={x=""27"",y=""24""}; property=blockingObjects"
"MAPLOG:map.js:L10503:log","マップログ","要塞の宿泊所に備えられた寝台だ。","","種別=マップログ; source=map.js:10503; property=log; context={x=""29"",y=""24""}; property=blockingObjects"
"MAPLOG:map.js:L10740:lockedLog","5階へ上がる","高圧電流が迸り、今は進めない。","","種別=進行制限ログ; source=map.js:10740; property=lockedLog; context={x=""26"",y=""4"",toFloor=""5"",label=""5階へ上がる"",requiredFlag=""lightPalaceCleared""}; property=floorLinks"
"MAPLOG:map.js:L10808:lockedText","雷のプリズムに呼びかける","雷のプリズムは、まだこちらの声に応えない。","","種別=進行制限メッセージ; source=map.js:10808; property=lockedText; context={x=""16"",y=""4"",type=""elementalTrialPrism"",label=""雷のプリズムに呼びかける""}; property=mapActions"
"MAPLOG:map.js:L10970:log","左の雷導スイッチを押す","左の雷導スイッチに手を置いた。","","種別=マップログ; source=map.js:10970; property=log; context={x=""10"",y=""4"",label=""左の雷導スイッチを押す"",type=""switchGate""}; property=mapActions"
"MAPLOG:map.js:L11007:log","東の雷導スイッチを押す","右の雷導スイッチに手を置いた。","","種別=マップログ; source=map.js:11007; property=log; context={x=""22"",y=""4"",label=""東の雷導スイッチを押す"",type=""switchGate""}; property=mapActions"
"MAPLOG:map.js:L11113:inspectLog","調査ログ","フリーダとバロンが、雷の核へ同時に武器を構えている。","","種別=調査ログ; source=map.js:11113; property=inspectLog; context={x=""16"",y=""8"",monsterId=""[ 303204, 901 ]"",actionLabel=""制御核を止める""}; property=bosses"
"MAPLOG:map.js:L11266:inspectLog","調査ログ","金の鍵を携えた番兵が白い回廊を守っている。","","種別=調査ログ; source=map.js:11266; property=inspectLog; context={x=""27"",y=""6"",monsterId=""952"",actionLabel=""白光の番兵と戦う""}; property=bosses"
"MAPLOG:map.js:L11293:log","聖薬を買う","巡礼者の補給所が開かれている。","","種別=マップログ; source=map.js:11293; property=log; context={label=""聖薬を買う"",type=""shop""}; property=action"
"MAPLOG:map.js:L11298:lockedText","聖薬を買う","まだ巡礼者は戻っていない。","","種別=進行制限メッセージ; source=map.js:11298; property=lockedText; context={label=""聖薬を買う"",type=""shop""}; property=action"
"MAPLOG:map.js:L11319:log","武器を見る","白光を帯びた武器が整えられている。","","種別=マップログ; source=map.js:11319; property=log; context={label=""武器を見る"",type=""shop""}; property=action"
"MAPLOG:map.js:L11324:lockedText","武器を見る","武器庫は沈黙している。","","種別=進行制限メッセージ; source=map.js:11324; property=lockedText; context={label=""武器を見る"",type=""shop""}; property=action"
"MAPLOG:map.js:L11345:log","防具を見る","浄化された防具が並んでいる。","","種別=マップログ; source=map.js:11345; property=log; context={label=""防具を見る"",type=""shop""}; property=action"
"MAPLOG:map.js:L11350:lockedText","防具を見る","防具庫は閉ざされている。","","種別=進行制限メッセージ; source=map.js:11350; property=lockedText; context={label=""防具を見る"",type=""shop""}; property=action"
"MAPLOG:map.js:L11371:log","巡礼者と話す","巡礼者が割れたステンドグラスを集めている。","","種別=マップログ; source=map.js:11371; property=log; context={label=""巡礼者と話す"",type=""storyEvent"",eventId=""post_light_palace_base_1""}; property=action"
"MAPLOG:map.js:L11374:lockedText","巡礼者と話す","光の宮殿グランプリズマはまだ緊張に包まれている。","","種別=進行制限メッセージ; source=map.js:11374; property=lockedText; context={label=""巡礼者と話す"",type=""storyEvent"",eventId=""post_light_palace_base_1""}; property=action"
"MAPLOG:map.js:L11661:lockedText","光のプリズムに呼びかける","光のプリズムは、まだこちらの声に応えない。","","種別=進行制限メッセージ; source=map.js:11661; property=lockedText; context={x=""17"",y=""8"",type=""elementalTrialPrism"",label=""光のプリズムに呼びかける""}; property=mapActions"
"MAPLOG:map.js:L13120:openLog","南口へ出る","南口の岩戸を内側から開けた。以後、南口からも再進入できる。","","種別=開通ログ; source=map.js:13120; property=openLog; context={x=""56"",y=""32"",to=""EXIT"",label=""南口へ出る""}; property=floorLinks"
